,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
2655,Hyundai,Grand,i10 Asta,2014,"25,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
2656,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2014,"85,000 kms",Diesel,Second Owner,delhi,8.5 Lakh*
2657,Maruti,Ritz,ZDi,2013,"44,000 kms",Diesel,First Owner,delhi,2.95 Lakh*
2658,Honda,City,V MT,2012,"67,000 kms",Petrol,Second Owner,delhi,3.95 Lakh*
2659,Mahindra,Scorpio,S5 BSIV,2018,"48,500 kms",Diesel,First Owner,delhi,10.95 Lakh*
2660,Renault,Koleos,2.0 Diesel,2012,"75,000 kms",Diesel,Second Owner,delhi,4.99 Lakh*
2661,Toyota,Camry,2.5 Hybrid,2016,"80,000 kms",Petrol,First Owner,delhi,17.99 Lakh*
2662,Maruti,Wagon,R VXI Minor,2008,"1,64,764 kms",Petrol,First Owner,delhi,"80,000*"
2663,Hyundai,i10,Sportz 1.2,2010,"59,000 kms",Petrol,First Owner,delhi,2.15 Lakh*
2664,Maruti,Wagon,R LXI BSII,2012,"70,000 kms",Petrol,Second Owner,delhi,2 Lakh*
2665,Maruti,Vitara,Brezza LDi,2017,"30,000 kms",Diesel,First Owner,delhi,6 Lakh*
2666,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,"64,000 kms",Diesel,First Owner,delhi,9 Lakh*
2667,Maruti,Swift,Dzire VXi,2010,"2,00,000 kms",Petrol,Second Owner,delhi,1.8 Lakh*
2668,Honda,Brio,1.2 S MT,2017,"36,000 kms",Petrol,First Owner,delhi,4.35 Lakh*
2669,Mercedes-Benz,CLA,200 CDI Style,2017,"35,000 kms",Diesel,Second Owner,delhi,22 Lakh*
2670,Maruti,Swift,Dzire ZDI,2013,"67,394 kms",Diesel,Second Owner,delhi,3.76 Lakh*
2671,Maruti,Wagon,R LXI Minor,2008,"1,10,000 kms",Petrol,Third Owner,delhi,"90,000*"
2672,Hyundai,Santro,GLS I - Euro II,2006,"80,000 kms",Petrol,First Owner,delhi,"70,000*"
2673,Maruti,Eeco,5 Seater AC BSIV,2019,"34,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
2674,Maruti,Alto,LXI,2019,"4,383 Kms",Petrol,1st Owner,delhi,"₹ 3,78,500"
2675,Maruti,Ertiga,BSIV VXI,2018,"1,10,000 kms",Petrol,Second Owner,delhi,6 Lakh*
2676,Hyundai,i10,Magna,2014,"60,000 kms",Petrol,Second Owner,delhi,2.85 Lakh*
2677,Mahindra,KUV,100 mFALCON D75 K6 5str,2016,"64,000 kms",Diesel,First Owner,delhi,4.5 Lakh*
2678,Mahindra,Scorpio,1.99 S4 Plus,2017,"60,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
2679,Maruti,Baleno,Sigma 1.2,2019,"5,000 kms",Petrol,First Owner,delhi,5.8 Lakh*
2680,Mercedes-Benz,C-Class,220 CDI AT,2012,"37,000 kms",Diesel,First Owner,delhi,11.5 Lakh*
2681,Maruti,Alto,LXI,2019,"7,963 Kms",Petrol,1st Owner,delhi,"₹ 3,31,500"
2682,Maruti,Alto,K10 LXI,2011,"81,699 kms",Petrol,First Owner,delhi,1.65 Lakh*
2683,Maruti,Vitara,Brezza LDi Option,2017,"80,000 kms",Diesel,First Owner,delhi,5.9 Lakh*
2684,Hyundai,i20,Magna,2013,"68,500 kms",Petrol,Third Owner,delhi,2.7 Lakh*
2685,Maruti,Swift,Dzire ZXI,2016,"35,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
2686,Honda,Civic,1.8 S AT,2008,"1,20,000 kms",Petrol,First Owner,delhi,1.55 Lakh*
2687,Toyota,Fortuner,3.0 Diesel,2010,"1,20,000 kms",Diesel,First Owner,delhi,7.65 Lakh*
2688,Mahindra,XUV500,W6 2WD,2015,"80,000 kms",Diesel,First Owner,delhi,6.95 Lakh*
2689,Honda,Jazz,1.2 V AT i VTEC,2015,"39,000 kms",Petrol,First Owner,delhi,5.95 Lakh*
2690,Honda,City,2017-2020 GXi,2007,"1,00,000 kms",Petrol,First Owner,delhi,2 Lakh*
2691,Honda,City,1.5 V MT,2011,"70,000 kms",Petrol,Second Owner,delhi,3.3 Lakh*
2692,Hyundai,Getz,GLE,2006,"84,000 kms",Petrol,Second Owner,delhi,"80,000*"
2693,Hyundai,Creta,1.6 VTVT E Plus,2018,"19,000 kms",Petrol,First Owner,delhi,9 Lakh*
2694,BMW,5,Series 520d Luxury Line,2016,"35,000 kms",Diesel,First Owner,delhi,35 Lakh*
2695,Tata,Tiago,2019-2020 XZ,2019,"5,000 kms",Petrol,First Owner,delhi,5 Lakh*
2696,Skoda,Rapid,1.6 MPI Ambition,2012,"1,20,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
2697,Hyundai,i20,Sportz AT 1.4,2014,"40,000 kms",Petrol,Second Owner,delhi,3.8 Lakh*
2698,Land,Rover,Freelander 2 HSE SD4,2013,"69,000 kms",Diesel,Third Owner,delhi,10.25 Lakh*
2699,Hyundai,i10,Sportz AT,2012,"85,915 Kms",Petrol,2nd Owner,delhi,"₹ 2,72,500"
2700,Honda,City,i DTEC VX,2014,"64,555 kms",Diesel,First Owner,delhi,6 Lakh*
2701,Audi,A4,30 TFSI Technology,2019,"35,000 kms",Petrol,First Owner,delhi,32.5 Lakh*
2702,Hyundai,Creta,1.6 SX Option,2020,"8,000 kms",Petrol,First Owner,delhi,15.5 Lakh*
2703,Honda,New,Accord 2011-2014 2.4 A/T,2008,"69,000 kms",Petrol,Second Owner,delhi,3.65 Lakh*
2704,Hyundai,i20,Sportz 1.2,2012,"68,000 kms",Petrol,First Owner,delhi,2.8 Lakh*
2705,Hyundai,Creta,SX Opt Diesel AT,2021,"8,000 kms",Diesel,First Owner,delhi,19.95 Lakh*
2706,Toyota,Prius,Z6,2012,"60,000 kms",Petrol,First Owner,delhi,9.99 Lakh*
2707,Maruti,Baleno,Zeta 1.2,2017,"37,000 kms",Petrol,First Owner,delhi,5.75 Lakh*
2708,Toyota,Fortuner,4x4 AT,2015,"1,18,000 kms",Diesel,First Owner,delhi,18 Lakh*
2709,Hyundai,Santro,Xing GL Plus,2014,"54,000 kms",Petrol,Second Owner,delhi,2.44 Lakh*
2710,Maruti,Swift,Dzire VDI,2013,"64,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
2711,Maruti,Alto,VXI,2016,"39,557 Kms",Petrol,2nd Owner,delhi,"₹ 2,88,000"
2712,Maruti,Swift,Dzire AMT ZDI,2017,"90,000 kms",Diesel,First Owner,delhi,6.39 Lakh*
2713,Maruti,Swift,Dzire VXI,2012,"15,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
2714,Hyundai,Verna,1.6 SX,2013,"83,472 kms",Diesel,Second Owner,delhi,3.84 Lakh*
2715,Hyundai,Xcent,1.2 Kappa Base,2016,"80,000 kms",Petrol,First Owner,delhi,3 Lakh*
2716,Kia,Seltos,GTK,2020,"9,000 kms",Petrol,First Owner,delhi,12.95 Lakh*
2717,Chevrolet,Beat,LT,2010,"50,000 kms",Petrol,Second Owner,delhi,1.1 Lakh*
2718,Maruti,Baleno,Zeta 1.2,2017,"45,000 kms",Petrol,First Owner,delhi,5.8 Lakh*
2719,Mahindra,Bolero,2011-2019 SLX,2012,"1,20,000 kms",Diesel,Second Owner,delhi,4.5 Lakh*
2720,Maruti,Swift,VDI BSIV,2015,"68,000 kms",Diesel,Second Owner,delhi,4.5 Lakh*
2721,Hyundai,i20,Magna Optional 1.2,2013,"60,000 kms",Petrol,Third Owner,delhi,3.15 Lakh*
2722,Honda,City,1.5 V MT,2010,"79,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
2723,Honda,Amaze,2016-2021 S Diesel,2014,"15,000 kms",Diesel,First Owner,delhi,2.8 Lakh*
2724,Hyundai,Santro,Xing XL,2007,"90,000 kms",Petrol,Third Owner,delhi,"75,000*"
2725,Honda,CR-V,Diesel 4WD,2019,"7,000 kms",Diesel,First Owner,delhi,29.85 Lakh*
2726,Hyundai,i10,Sportz 1.2,2015,"55,000 kms",Petrol,First Owner,delhi,3 Lakh*
2727,Audi,TT,45 TFSI,2015,"22,000 kms",Petrol,First Owner,delhi,39.55 Lakh*
2728,Maruti,Ritz,VXi (ABS) BS IV,2010,"59,000 kms",Petrol,Second Owner,delhi,1.75 Lakh*
2729,Audi,A6,2.0 TFSI Premium Plus,2011,"70,000 kms",Petrol,First Owner,delhi,9.9 Lakh*
2730,Maruti,Wagon,VXI AMT,2019,"14,561 Kms",Petrol,1st Owner,delhi,"₹ 5,11,000"
2731,Honda,Brio,S MT,2012,"27,371 Kms",Petrol,2nd Owner,delhi,"₹ 2,97,500"
2732,Jaguar,F-Pace,2016-2021 Prestige 2.0 Petrol,2021,"5,000 kms",Petrol,First Owner,delhi,68 Lakh*
2733,Ford,Figo,1.2P Titanium MT,2019,"27,000 kms",Petrol,First Owner,delhi,6 Lakh*
2734,Hyundai,Accent,Executive CNG,2011,"90,000 kms",CNG,Third Owner,delhi,1.26 Lakh*
2735,Renault,KWID,RXL BSIV,2020,"25,000 kms",Petrol,First Owner,delhi,3 Lakh*
2736,Maruti,Ciaz,Delta 1.5,2019,"19,000 kms",Diesel,First Owner,delhi,9.75 Lakh*
2737,Maruti,Eeco,CNG 5 Seater AC BSIV,2016,"60,000 kms",CNG,First Owner,delhi,2.88 Lakh*
2738,Honda,City,i VTEC SV,2016,"85,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
2739,Toyota,Camry,2.5 Hybrid,2017,"60,000 kms",Petrol,Second Owner,delhi,19.7 Lakh*
2740,Mahindra,KUV100,NXT G80 K6 Plus,2018,"20,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
2741,Maruti,Baleno,Alpha 1.2,2017,"27,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
2742,Hyundai,i20,Magna 1.2,2014,"45,000 kms",Petrol,Second Owner,delhi,4.7 Lakh*
2743,Maruti,Alto,LXi BSIII,2010,"70,000 kms",Petrol,Second Owner,delhi,1.45 Lakh*
2744,Hyundai,Santro,Xing XK eRLX EuroIII,2007,"70,000 kms",Petrol,Third Owner,delhi,"70,000*"
2745,BMW,X1,sDrive 20D xLine,2018,"7,500 kms",Diesel,First Owner,delhi,32 Lakh*
2746,Mahindra,Scorpio,S3 9 Seater BSIV,2019,"60,000 kms",Diesel,First Owner,delhi,9 Lakh*
2747,Maruti,Ritz,LXI,2011,"61,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
2748,Mahindra,KUV,100 mFALCON D75 K4,2017,"90,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
2749,Honda,City,i DTEC SV,2015,"20,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
2750,Maruti,Swift,LXI Option,2017,"1,50,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
2751,Hyundai,Grand,i10 CRDi Sportz,2013,"70,000 kms",Diesel,Second Owner,delhi,2.65 Lakh*
2752,Maruti,Wagon,R LXI Minor,2008,"56,800 kms",Petrol,First Owner,delhi,1.1 Lakh*
2753,Maruti,S-Cross,2017-2020 Delta DDiS 200 SH,2019,"35,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
2754,Toyota,Etios,Liva GD,2012,"80,000 kms",Diesel,First Owner,delhi,2.9 Lakh*
2755,Honda,CR-V,2.4L 4WD MT,2007,"1,20,000 kms",Petrol,Second Owner,delhi,2.25 Lakh*
2756,Mahindra,Scorpio,SLE BSIV,2012,"80,000 kms",Diesel,First Owner,delhi,4.3 Lakh*
2757,Hyundai,Santro,Sportz BSIV,2019,"24,000 kms",Petrol,First Owner,delhi,5 Lakh*
2758,Maruti,Swift,VDI,2013,"21,000 kms",Diesel,First Owner,delhi,4 Lakh*
2759,Maruti,Ciaz,VDi Plus SHVS,2016,"1,20,000 kms",Diesel,First Owner,delhi,6.75 Lakh*
2760,Toyota,Innova,2.5 G4 Diesel 8-seater,2009,"1,10,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
2761,Tata,Safari,Storme LX,2015,"71,000 kms",Diesel,First Owner,delhi,6.75 Lakh*
2762,Jaguar,XJ,3.0L,2011,"73,000 kms",Diesel,Second Owner,delhi,18.2 Lakh*
2763,Maruti,Baleno,Delta Automatic,2018,"5,000 kms",Petrol,First Owner,delhi,6.75 Lakh*
2764,Hyundai,Grand,i10 Asta Option,2016,"31,000 kms",Petrol,First Owner,delhi,4.3 Lakh*
2765,Honda,Amaze,VX i-DTEC,2015,"80,000 kms",Diesel,Second Owner,delhi,3.15 Lakh*
2766,Hyundai,i20,1.2 Magna Executive,2018,"25,000 kms",Petrol,First Owner,delhi,5.55 Lakh*
2767,Hyundai,Santro,Xing GLS CNG,2011,"70,000 kms",CNG,Second Owner,delhi,1.85 Lakh*
2768,Maruti,Swift,Lxi BSIII,2007,"60,000 kms",Petrol,Third Owner,delhi,"87,000*"
2769,Maruti,S-Presso,VXI Plus,2019,"10,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
2770,Jaguar,XF,2.2 Litre Executive,2013,"80,000 kms",Diesel,First Owner,delhi,15.21 Lakh*
2771,Ford,EcoSport,1.5 Petrol Titanium Plus,2019,"14,000 kms",Petrol,First Owner,delhi,9.65 Lakh*
2772,Ford,Ecosport,1.5 DV5 MT Titanium,2014,"62,000 kms",Diesel,First Owner,delhi,5.25 Lakh*
2773,Honda,City,i DTEC S,2014,"53,000 kms",Diesel,First Owner,delhi,4.9 Lakh*
2774,Maruti,Ritz,VXi (ABS) BS IV,2014,"51,000 kms",Petrol,First Owner,delhi,3 Lakh*
2775,Maruti,Omni,MPI STD BSIV,2018,"1,35,869 kms",Petrol,First Owner,delhi,1.45 Lakh*
2776,Maruti,Swift,Dzire VXI,2014,"81,248 kms",Petrol,First Owner,delhi,3.28 Lakh*
2777,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2014,"66,000 kms",Diesel,First Owner,delhi,12.75 Lakh*
2778,Volkswagen,Vento,1.5 TDI Comfortline,2016,"73,000 kms",Diesel,First Owner,delhi,5.5 Lakh*
2779,Audi,Q8,55 TFSI Quattro,2021,"1,100 kms",Petrol,First Owner,delhi,1.25 Cr*
2780,Hyundai,i10,Sportz,2010,"82,353 kms",Petrol,Second Owner,delhi,1.42 Lakh*
2781,Chevrolet,Spark,1.0 PS,2011,"65,000 kms",Petrol,First Owner,delhi,1 Lakh*
2782,Honda,City,i DTEC V,2014,"1,04,437 kms",Diesel,Second Owner,delhi,4.17 Lakh*
2783,Honda,City,i VTEC SV,2014,"50,000 kms",Petrol,Second Owner,delhi,4.5 Lakh*
2784,Honda,Brio,S MT,2013,"36,163 kms",Petrol,Second Owner,delhi,2.13 Lakh*
2785,Renault,Duster,Petrol RXS CVT,2019,"13,000 kms",Petrol,First Owner,delhi,9.9 Lakh*
2786,Maruti,Swift,VDI,2013,"70,000 kms",Diesel,First Owner,delhi,3.45 Lakh*
2787,Hyundai,i20,Sportz Diesel,2021,"2,900 kms",Diesel,First Owner,delhi,9 Lakh*
2788,Maruti,Ritz,LDi,2013,"60,000 kms",Diesel,Second Owner,delhi,2 Lakh*
2789,Honda,City,i VTEC V,2016,"46,000 kms",Petrol,First Owner,delhi,6.66 Lakh*
2790,Volvo,V40,Cross Country D3 Inscription,2017,"38,000 kms",Diesel,First Owner,delhi,22.5 Lakh*
2791,Maruti,Ritz,ZXi,2016,"14,000 kms",Petrol,Second Owner,delhi,4.35 Lakh*
2792,BMW,3,Series GT Luxury Line,2017,"30,000 kms",Diesel,First Owner,delhi,31 Lakh*
2793,Toyota,Etios,G,2011,"72,332 kms",Petrol,First Owner,delhi,2.75 Lakh*
2794,Maruti,Wagon,R VXI,2011,"61,000 kms",Petrol,First Owner,delhi,2.1 Lakh*
2795,Jaguar,XJ,2.0L Portfolio,2016,"13,000 kms",Petrol,First Owner,delhi,57.5 Lakh*
2796,Honda,Brio,VX AT,2013,"47,000 kms",Petrol,Second Owner,delhi,3.74 Lakh*
2797,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT BSIV,2018,"59,000 kms",Diesel,Second Owner,delhi,18.5 Lakh*
2798,Hyundai,i20,Sportz Option 1.2,2014,"60,367 kms",Petrol,First Owner,delhi,4.85 Lakh*
2799,Toyota,Innova,Crysta 2016-2020 2.7 ZX AT BSIV,2016,"56,000 kms",Petrol,First Owner,delhi,15.78 Lakh*
2800,Honda,City,i DTec VX Option,2014,"65,000 kms",Diesel,First Owner,delhi,5.5 Lakh*
2801,Maruti,Ertiga,ZXI Plus Petrol,2019,"17,000 kms",Petrol,First Owner,delhi,10.5 Lakh*
2802,Hyundai,Creta,1.6 CRDi AT SX Plus,2018,"55,000 kms",Diesel,First Owner,delhi,13.45 Lakh*
2803,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2013,"49,000 kms",Diesel,Second Owner,delhi,17.95 Lakh*
2804,Maruti,Vitara,Brezza ZDi,2019,"28,000 kms",Diesel,First Owner,delhi,9.5 Lakh*
2805,Kia,Sonet,1.5 HTX Diesel,2020,"22,506 kms",Diesel,First Owner,delhi,11.35 Lakh*
2806,Honda,City,i-VTEC CVT VX,2017,"50,000 kms",Petrol,First Owner,delhi,8.95 Lakh*
2807,Maruti,S-Cross,2017-2020 Zeta DDiS 200 SH,2017,"49,000 kms",Diesel,First Owner,delhi,8 Lakh*
2808,Maruti,Swift,Dzire VXI,2016,"61,476 kms",Petrol,Second Owner,delhi,4.27 Lakh*
2809,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2018,"35,000 kms",Diesel,First Owner,delhi,20.49 Lakh*
2810,Maruti,Ritz,LDi,2011,"89,575 kms",Diesel,Second Owner,delhi,2.7 Lakh*
2811,Maruti,Swift,Dzire VXI,2013,"70,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
2812,Maruti,XL6,Zeta,2020,"22,900 kms",Petrol,First Owner,delhi,9.9 Lakh*
2813,Honda,Jazz,V,2017,"45,000 kms",Petrol,First Owner,delhi,5.99 Lakh*
2814,Fiat,Grande,Punto Active (Diesel),2012,"1,34,557 kms",Diesel,First Owner,delhi,1.01 Lakh*
2815,Maruti,Ciaz,Zeta Diesel,2016,"54,000 kms",Diesel,Second Owner,delhi,6.4 Lakh*
2816,Hyundai,Creta,1.6 VTVT SX Plus,2016,"45,000 kms",Petrol,First Owner,delhi,8.75 Lakh*
2817,Audi,Q5,2.0 TDI Premium Plus,2014,"65,000 kms",Diesel,Second Owner,delhi,16.95 Lakh*
2818,Maruti,Ciaz,ZDi Plus SHVS,2016,"79,928 Kms",Diesel,1st Owner,delhi,"₹ 5,96,500"
2819,Maruti,Alto,LXI,2017,"47,311 Kms",Petrol,1st Owner,delhi,"₹ 2,70,500"
2820,Maruti,Swift,LXI Option,2016,"35,687 Kms",Petrol,1st Owner,delhi,"₹ 4,12,500"
2821,Toyota,Fortuner,4x2 AT,2012,"80,559 kms",Diesel,First Owner,delhi,11.75 Lakh*
2822,Hyundai,Creta,1.6 VTVT SX Plus,2015,"65,000 kms",Petrol,Second Owner,delhi,8.1 Lakh*
2823,Hyundai,Grand,i10 Magna,2016,"35,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
2824,Maruti,Wagon,R VXI BS IV,2011,"44,457 kms",Petrol,Second Owner,delhi,1.71 Lakh*
2825,Maruti,Alto,K10 2010-2014 VXI,2013,"47,256 kms",Petrol,First Owner,delhi,2.1 Lakh*
2826,Toyota,Etios,Cross 1.2L G,2015,"25,106 kms",Petrol,First Owner,delhi,4.75 Lakh*
2827,Maruti,Swift,Dzire Ldi BSIV,2012,"1,40,471 kms",Diesel,First Owner,delhi,2.23 Lakh*
2828,Maruti,Swift,VDI BSIV,2016,"91,000 kms",Diesel,First Owner,delhi,5 Lakh*
2829,Toyota,Corolla,Altis G,2008,"1,59,812 kms",Petrol,Fourth & Above Owner,delhi,1.87 Lakh*
2830,Honda,City,1.5 E MT,2011,"69,000 kms",Petrol,First Owner,delhi,3.3 Lakh*
2831,Land,Rover,Range Rover Sport 3.0 Petrol HSE,2016,"32,000 kms",Petrol,First Owner,delhi,75 Lakh*
2832,Hyundai,Santro,Xing GLS,2013,"57,000 kms",Petrol,Third Owner,delhi,1.9 Lakh*
2833,Maruti,Wagon,LXI,2013,"30,445 Kms",Petrol,1st Owner,delhi,"₹ 2,68,000"
2834,Renault,Duster,110PS Diesel RxL,2013,"72,352 kms",Diesel,First Owner,delhi,3.6 Lakh*
2835,Hyundai,Creta,1.4 E Plus,2018,"68,110 Kms",Diesel,1st Owner,delhi,"₹ 8,55,000"
2836,Maruti,Wagon,R LXI CNG Optional,2016,"51,000 kms",CNG,First Owner,delhi,3.5 Lakh*
2837,Maruti,Ciaz,Sigma Diesel,2017,"51,421 Kms",Diesel,1st Owner,delhi,"₹ 6,40,000"
2838,Hyundai,Creta,SX Opt Diesel AT,2016,"69,000 kms",Diesel,First Owner,delhi,8.95 Lakh*
2839,Maruti,Wagon,R CNG LXI,2017,"46,000 kms",CNG,First Owner,delhi,4.15 Lakh*
2840,Volkswagen,Vento,Diesel Highline,2013,"74,000 kms",Diesel,First Owner,delhi,3.1 Lakh*
2841,MG,Hector,Sharp DCT,2020,"6,300 kms",Petrol,First Owner,delhi,18.95 Lakh*
2842,Skoda,Rapid,1.6 TDI Active,2013,"60,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
2843,Honda,City,2017-2020 GXi,2006,"1,00,000 kms",Petrol,Second Owner,delhi,"93,000*"
2844,Honda,Amaze,S i-Dtech,2013,"80,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
2845,Toyota,Fortuner,3.0 Diesel,2010,"2,10,000 kms",Diesel,First Owner,delhi,9.9 Lakh*
2846,Mahindra,Bolero,Power Plus SLE,2020,"21,544 kms",Diesel,First Owner,delhi,8.25 Lakh*
2847,Maruti,Ertiga,VXI,2014,"60,000 kms",Petrol,First Owner,delhi,5.65 Lakh*
2848,Mahindra,Scorpio,1.99 S10,2015,"1,00,000 kms",Diesel,Second Owner,delhi,8 Lakh*
2849,Hyundai,Verna,CRDi 1.6 AT SX Plus,2018,"38,000 kms",Diesel,Second Owner,delhi,9.9 Lakh*
2850,Hyundai,Santro,Xing GL Plus,2013,"80,000 kms",Petrol,First Owner,delhi,2.2 Lakh*
2851,Honda,City,2017-2020 GXi,2008,"65,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
2852,Honda,Civic,1.8 S MT,2009,"60,000 kms",Petrol,Second Owner,delhi,1.7 Lakh*
2853,Maruti,Wagon,R LXI Minor,2007,"57,200 kms",Petrol,First Owner,delhi,"85,000*"
2854,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2014,"55,000 kms",Diesel,Second Owner,delhi,25 Lakh*
2855,Maruti,Ciaz,Alpha Diesel,2017,"48,000 kms",Diesel,First Owner,delhi,7.4 Lakh*
2856,MG,Hector,Sharp Diesel MT,2020,"16,000 kms",Diesel,First Owner,delhi,19.25 Lakh*
2857,Hyundai,Grand,i10 Sportz,2016,"70,000 kms",Petrol,First Owner,delhi,4.95 Lakh*
2858,Renault,Duster,Petrol RxE,2015,"6,500 kms",Petrol,First Owner,delhi,6.55 Lakh*
2859,Honda,Mobilio,V i DTEC,2014,"52,000 kms",Diesel,First Owner,delhi,4.25 Lakh*
2860,Tata,Safari,Storme EX,2014,"65,000 kms",Diesel,First Owner,delhi,5.2 Lakh*
2861,Maruti,Swift,VDI,2018,"37,075 Kms",Diesel,1st Owner,delhi,"₹ 6,18,500"
2862,Mercedes-Benz,S-Class,2012-2021 Maybach S500,2016,"39,000 kms",Petrol,First Owner,delhi,95 Lakh*
2863,Maruti,Ignis,1.2 AMT Delta BSIV,2018,"41,986 Kms",Petrol,1st Owner,delhi,"₹ 5,05,500"
2864,Hyundai,i10,Magna,2012,"80,000 kms",Petrol,First Owner,delhi,1.9 Lakh*
2865,Mahindra,Thar,CRDe,2018,"34,000 kms",Diesel,First Owner,delhi,8.65 Lakh*
2866,Renault,Duster,110PS Diesel RxZ Pack,2013,"71,228 kms",Diesel,First Owner,delhi,3.35 Lakh*
2867,Lexus,ES,300h Luxury,2017,"15,000 kms",Petrol,First Owner,delhi,39.5 Lakh*
2868,Maruti,Baleno,Zeta CVT,2017,"59,000 kms",Petrol,First Owner,delhi,6.25 Lakh*
2869,Honda,Brio,S MT,2011,"56,000 kms",Petrol,First Owner,delhi,2.46 Lakh*
2870,Volkswagen,Polo,GT TSI,2015,"35,000 kms",Petrol,First Owner,delhi,5.85 Lakh*
2871,Mercedes-Benz,B,Class B180 Sports,2013,"22,000 kms",Petrol,Third Owner,delhi,11.75 Lakh*
2872,Chevrolet,Spark,1.0 LT BS3,2011,"87,041 kms",Petrol,First Owner,delhi,"83,000*"
2873,Hyundai,i20,2015-2017 Asta Option 1.4 CRDi,2017,"37,000 kms",Diesel,First Owner,delhi,6 Lakh*
2874,Hyundai,Creta,1.4 CRDi Base,2018,"30,000 kms",Diesel,First Owner,delhi,8.75 Lakh*
2875,BMW,6,Series GT 630i Luxury Line 2018-2021,2019,"5,000 kms",Petrol,First Owner,delhi,55.5 Lakh*
2876,Skoda,Fabia,1.2 MPI Active Plus,2011,"47,500 kms",Petrol,Second Owner,delhi,1.8 Lakh*
2877,Mahindra,KUV,100 mFALCON G80 K6,2016,"38,500 kms",Petrol,First Owner,delhi,3.5 Lakh*
2878,Honda,New,Accord 2008-2011 2.4 Elegance M/T,2011,"88,000 kms",Petrol,Second Owner,delhi,3.7 Lakh*
2879,Ford,Figo,1.2P Titanium MT,2019,"7,000 kms",Petrol,First Owner,delhi,5.85 Lakh*
2880,Hyundai,i20,1.2 Spotz,2017,"14,430 kms",Petrol,First Owner,delhi,5.95 Lakh*
2881,Hyundai,i20,Asta Option,2019,"16,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
2882,Maruti,Alto,LXi BSIII,2010,"44,000 kms",Petrol,First Owner,delhi,1.4 Lakh*
2883,Maruti,Ertiga,VXI CNG,2015,"61,000 kms",CNG,First Owner,delhi,6.35 Lakh*
2884,Hyundai,i10,Magna 1.2 iTech SE,2012,"60,000 kms",Petrol,First Owner,delhi,1.99 Lakh*
2885,Mitsubishi,Pajero,Sport 4X4 AT,2014,"60,000 kms",Diesel,First Owner,delhi,11.5 Lakh*
2886,Mahindra,Bolero,ZLX,2013,"68,000 kms",Diesel,First Owner,delhi,4.35 Lakh*
2887,Toyota,Etios,V,2011,"70,000 kms",Petrol,Second Owner,delhi,2.6 Lakh*
2888,Hyundai,Santro,Xing XL,2007,"78,801 kms",Petrol,Second Owner,delhi,"60,000*"
2889,Mahindra,TUV,300 T8 AMT,2016,"86,387 kms",Diesel,First Owner,delhi,5.06 Lakh*
2890,Hyundai,Creta,S Diesel,2020,"12,000 kms",Diesel,First Owner,delhi,14.75 Lakh*
2891,Skoda,Laura,2.0 TDI AT L and K,2010,"70,000 kms",Diesel,First Owner,delhi,3 Lakh*
2892,Datsun,redi-GO,T Option,2018,"10,600 kms",Petrol,First Owner,delhi,2.9 Lakh*
2893,Honda,Civic,1.8 V AT,2008,"64,926 kms",Petrol,Second Owner,delhi,1.18 Lakh*
2894,Hyundai,i20,1.2 Magna,2011,"58,000 kms",Petrol,First Owner,delhi,2.48 Lakh*
2895,Hyundai,i20,Magna 1.2,2014,"35,000 kms",Petrol,Second Owner,delhi,3.3 Lakh*
2896,Maruti,Swift,VXI,2014,"63,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
2897,Hyundai,i10,Magna 1.2 iTech SE,2012,"85,000 kms",Petrol,First Owner,delhi,2.35 Lakh*
2898,Hyundai,Creta,1.6 E Plus,2018,"38,965 kms",Petrol,First Owner,delhi,9.2 Lakh*
