,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
951,Volkswagen,Polo,2015-2019 GT TSI,2017,"38,000 kms",Petrol,First Owner,Banglore,8 Lakh*
952,Maruti,Vitara,Brezza VDi Option,2018,"68,000 kms",Diesel,First Owner,Banglore,8.9 Lakh*
953,Chevrolet,Tavera,Neo 3 LT 9 Seats BSIV,2017,"17,203 kms",Diesel,First Owner,Banglore,9.75 Lakh*
954,Honda,Brio,S MT,2012,"59,753 kms",Petrol,First Owner,Banglore,3.5 Lakh*
955,Honda,Amaze,VX i-Vtech,2014,"51,100 kms",Petrol,First Owner,Banglore,4.95 Lakh*
956,Tata,Nexon,1.5 Revotorq XZ Plus,2018,"36,000 kms",Diesel,First Owner,Banglore,9.78 Lakh*
957,Fiat,Linea,1.4 Emotion,2010,"76,700 kms",Petrol,First Owner,Banglore,2.95 Lakh*
958,Volkswagen,Polo,2015-2019 1.2 MPI Highline Plus,2017,"17,000 kms",Petrol,Second Owner,Banglore,7.35 Lakh*
959,Hyundai,i10,Sportz 1.2,2011,"60,156 kms",Petrol,First Owner,Banglore,3 Lakh*
960,Honda,Civic,1.8 V AT,2011,"71,675 kms",Petrol,Second Owner,Banglore,5.65 Lakh*
961,Hyundai,Verna,1.6 SX,2013,"99,542 kms",Diesel,First Owner,Banglore,6.25 Lakh*
962,Mahindra,XUV500,W4,2015,"1,29,495 kms",Diesel,Second Owner,Banglore,8.25 Lakh*
963,Skoda,Octavia,Elegance 2.0 TDI AT,2015,"1,10,200 kms",Diesel,First Owner,Banglore,12.25 Lakh*
964,Hyundai,Getz,1.5 CRDi GVS,2008,"76,900 kms",Diesel,First Owner,Banglore,2.85 Lakh*
965,Maruti,Alto,LXi,2012,"65,600 kms",Petrol,First Owner,Banglore,2.75 Lakh*
966,Maruti,Swift,VVT VXI,2016,"70,000 kms",Petrol,First Owner,Banglore,5.5 Lakh*
967,Toyota,Innova,Crysta 2016-2020 2.4 VX MT 8S BSIV,2018,"1,00,000 kms",Diesel,First Owner,Banglore,19.5 Lakh*
968,Ford,Endeavour,2.2 Titanium AT 4X2,2018,"55,921 kms",Diesel,Second Owner,Banglore,28 Lakh*
969,Hyundai,Santro,Xing GL Plus,2013,"82,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
970,Toyota,Fortuner,4x4 AT,2016,"68,000 kms",Diesel,Second Owner,Banglore,23.5 Lakh*
971,Skoda,Laura,1.8 TSI Ambition,2010,"1,21,000 kms",Petrol,Second Owner,Banglore,3.55 Lakh*
972,Maruti,Swift,Dzire LDI,2012,"52,000 kms",Diesel,First Owner,Banglore,4.45 Lakh*
973,Mahindra,XUV300,W8,2019,"16,345 kms",Petrol,First Owner,Banglore,11.45 Lakh*
974,Honda,Amaze,SX i-DTEC,2014,"77,000 kms",Diesel,Second Owner,Banglore,4.25 Lakh*
975,Maruti,Zen,Estilo VXI BSIV,2009,"51,017 kms",Petrol,First Owner,Banglore,1.95 Lakh*
976,Volkswagen,Polo,1.0 TSI Highline Plus,2020,"6,000 kms",Petrol,First Owner,Banglore,8.95 Lakh*
977,BMW,5,Series 523i Sedan,2010,"90,000 kms",Petrol,Second Owner,Banglore,15 Lakh*
978,Hyundai,Grand,i10 AT Asta,2015,"73,434 kms",Petrol,Second Owner,Banglore,5.23 Lakh*
979,Mahindra,XUV500,W6 2WD,2018,"11,000 kms",Diesel,First Owner,Banglore,13.25 Lakh*
980,Land,Rover,Range Rover Evoque 2.0 TD4 HSE Dynamic,2017,"37,000 kms",Diesel,First Owner,Banglore,44.75 Lakh*
981,Mercedes-Benz,GLS,400d 4MATIC,2020,"18,500 kms",Diesel,Test Drive Car,Banglore,1.06 Cr*
982,Mahindra,XUV500,W8 2WD,2014,"52,255 kms",Diesel,Second Owner,Banglore,9.15 Lakh*
983,Mahindra,Scorpio,SLE BSIV,2012,"1,31,000 kms",Diesel,First Owner,Banglore,6.35 Lakh*
984,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2017,"35,798 kms",Diesel,First Owner,Banglore,18.25 Lakh*
985,Nissan,Micra,XL Optional,2014,"39,141 kms",Petrol,Second Owner,Banglore,3.85 Lakh*
986,Renault,KWID,1.0 RXL,2017,"58,000 kms",Petrol,Second Owner,Banglore,3.35 Lakh*
987,Hyundai,i20,Asta,2009,"73,010 kms",Petrol,First Owner,Banglore,3.35 Lakh*
988,MG,Hector,Sharp AT BSIV,2019,"6,000 kms",Petrol,First Owner,Banglore,19.95 Lakh*
989,BMW,3,Series 320d Corporate Edition,2012,"75,000 kms",Diesel,First Owner,Banglore,9.75 Lakh*
990,Maruti,Swift,VDI,2013,"87,000 kms",Diesel,First Owner,Banglore,4.5 Lakh*
991,Hyundai,Verna,VTVT 1.6 SX,2018,"40,184 kms",Petrol,First Owner,Banglore,9.75 Lakh*
992,Mitsubishi,Pajero,2.8 SFX,2011,"1,30,000 kms",Diesel,Third Owner,Banglore,6.5 Lakh*
993,Renault,Duster,Petrol RxL,2013,"51,045 kms",Petrol,Second Owner,Banglore,6.25 Lakh*
994,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2016,"59,605 kms",Diesel,First Owner,Banglore,8.95 Lakh*
995,Hyundai,Grand,i10 Sportz,2018,"12,000 kms",Petrol,Second Owner,Banglore,5.85 Lakh*
996,Maruti,Alto,LXi,2009,"83,037 kms",Petrol,First Owner,Banglore,1.75 Lakh*
997,Maruti,Vitara,Brezza ZDi,2017,"56,801 kms",Diesel,First Owner,Banglore,9.25 Lakh*
998,Maruti,Swift,AMT ZDI,2018,"62,000 kms",Diesel,First Owner,Banglore,7.73 Lakh*
999,Hyundai,Grand,i10 1.2 CRDi Magna,2017,"44,433 kms",Diesel,First Owner,Banglore,6.69 Lakh*
1000,Kia,Sonet,1.5 GTX Plus Diesel,2021,"3,000 kms",Diesel,First Owner,Banglore,14.5 Lakh*
1001,MG,Hector,Sharp AT BSIV,2019,"19,168 kms",Petrol,First Owner,Banglore,18.9 Lakh*
1002,Hyundai,i20,Asta Option 1.2,2016,"44,805 kms",Petrol,Second Owner,Banglore,7.5 Lakh*
1003,Maruti,Omni,E MPI STD BS IV,2014,"49,089 kms",Petrol,First Owner,Banglore,3.2 Lakh*
1004,Maruti,Celerio,X ZXI BSIV,2018,"16,922 kms",Petrol,First Owner,Banglore,6.25 Lakh*
1005,Volkswagen,Polo,2015-2019 1.2 MPI Highline Plus,2018,"8,45,000 kms",Petrol,First Owner,Banglore,8.45 Lakh*
1006,Maruti,Swift,AMT ZDI,2018,"26,000 kms",Diesel,First Owner,Banglore,8.14 Lakh*
1007,Hyundai,i10,Asta,2011,"94,393 kms",Petrol,Second Owner,Banglore,3.55 Lakh*
1008,Tata,Hexa,XE,2018,"60,000 kms",Diesel,First Owner,Banglore,10.5 Lakh*
1009,Maruti,Swift,ZXI,2013,"13,740 Kms",Petrol,1st Owner,Banglore,"₹ 5,43,000"
1010,Toyota,Corolla,Altis 1.8 VL AT,2014,"37,000 kms",Petrol,First Owner,Banglore,11.95 Lakh*
1011,Hyundai,i20,Magna,2013,"43,000 kms",Petrol,Second Owner,Banglore,4.35 Lakh*
1012,Maruti,Alto,800 LXI Optional,2017,"43,000 kms",Petrol,First Owner,Banglore,3.5 Lakh*
1013,Hyundai,Elantra,CRDi SX Option AT,2018,"22,886 kms",Diesel,First Owner,Banglore,17.5 Lakh*
1014,Maruti,Ignis,Alpha AMT,2018,"28,000 kms",Petrol,First Owner,Banglore,6.95 Lakh*
1015,BMW,5,Series 525d,2011,"37,000 kms",Diesel,Second Owner,Banglore,18.75 Lakh*
1016,Maruti,Wagon,R LXI Minor,2007,"1,14,754 kms",Petrol,First Owner,Banglore,2.33 Lakh*
1017,Maruti,Wagon,R VXI,2009,"62,400 kms",Petrol,First Owner,Banglore,2.64 Lakh*
1018,Hyundai,i20,1.2 SX,2016,"32,060 Kms",Petrol,1st Owner,Banglore,"₹ 6,72,000"
1019,Maruti,Alto,VXI,2014,"34,929 Kms",Petrol,3rd Owner,Banglore,"₹ 3,04,500"
1020,Honda,BRV,i-VTEC V CVT,2016,"25,000 kms",Petrol,First Owner,Banglore,8.25 Lakh*
1021,Renault,KWID,RXT Optional,2016,"42,017 kms",Petrol,First Owner,Banglore,2.95 Lakh*
1022,Maruti,Wagon,R LX DUO BSIII,2008,"1,00,000 kms",LPG,Second Owner,Banglore,2.1 Lakh*
1023,Mahindra,TUV,300 T8,2016,"74,000 kms",Diesel,Second Owner,Banglore,6.95 Lakh*
1024,Toyota,Camry,2.5 Hybrid,2017,"43,844 kms",Petrol,First Owner,Banglore,25.95 Lakh*
1025,Maruti,Celerio,ZXI AMT BSIV,2018,"10,600 kms",Petrol,First Owner,Banglore,5.7 Lakh*
1026,Maruti,Swift,AMT ZDI,2018,"56,000 kms",Diesel,First Owner,Banglore,7.85 Lakh*
1027,Hyundai,Grand,i10 1.2 Kappa Asta,2019,"9,709 kms",Petrol,First Owner,Banglore,6.25 Lakh*
1028,Volkswagen,Vento,1.5 TDI Highline AT,2015,"66,000 kms",Diesel,Second Owner,Banglore,7.25 Lakh*
1029,Hyundai,Accent,Gvs,2003,"80,000 kms",Petrol,First Owner,Banglore,1.55 Lakh*
1030,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"1,10,000 kms",Diesel,First Owner,Banglore,21.5 Lakh*
1031,Honda,WR-V,i-VTEC VX,2017,"32,633 kms",Petrol,First Owner,Banglore,7.75 Lakh*
1032,Maruti,Alto,LXI,2017,"42,752 Kms",Petrol,1st Owner,Banglore,"₹ 3,46,000"
1033,Hyundai,Grand,AT Asta,2015,"32,958 Kms",Petrol,1st Owner,Banglore,"₹ 5,55,000"
1034,Maruti,Wagon,R LXI,2001,"1,20,000 kms",Petrol,Second Owner,Banglore,"90,000*"
1035,Mahindra,XUV300,W6 Diesel,2019,"50,000 kms",Diesel,First Owner,Banglore,5 Lakh*
1036,Hyundai,Venue,SX Turbo,2020,"10,983 Kms",Petrol,1st Owner,Banglore,"₹ 9,89,500"
1037,Maruti,Swift,VXi BSIV,2014,"32,564 kms",Petrol,First Owner,Banglore,5.66 Lakh*
1038,Maruti,Wagon,VXI AMT,2016,"11,473 Kms",Petrol,1st Owner,Banglore,"₹ 5,08,000"
1039,Honda,Jazz,S,2011,"63,000 kms",Petrol,First Owner,Banglore,4.25 Lakh*
1040,Ford,Figo,Diesel ZXI,2012,"72,000 kms",Diesel,Second Owner,Banglore,2.7 Lakh*
1041,Hyundai,i10,Sportz,2012,"47,437 Kms",Petrol,2nd Owner,Banglore,"₹ 3,19,000"
1042,Maruti,Ciaz,ZDi,2015,"81,000 kms",Diesel,Second Owner,Banglore,6.75 Lakh*
1043,Maruti,Swift,VXI,2011,"24,855 Kms",Petrol,1st Owner,Banglore,"₹ 4,08,500"
1044,Honda,Jazz,V,2016,"42,010 Kms",Petrol,2nd Owner,Banglore,"₹ 5,78,000"
1045,Renault,KWID,1.0 RXT AMT,2018,"21,565 Kms",Petrol,1st Owner,Banglore,"₹ 4,53,000"
1046,Tata,Indica,DLS,2007,"70,000 kms",Diesel,Second Owner,Banglore,1.35 Lakh*
1047,Volkswagen,Polo,2015-2019 GT TSI,2017,"30,000 kms",Petrol,Second Owner,Banglore,8.5 Lakh*
1048,Honda,City,V MT,2012,"1,20,000 kms",Petrol,First Owner,Banglore,4.85 Lakh*
1049,Ford,Endeavour,4x2 XLT,2012,"93,000 kms",Diesel,Second Owner,Banglore,9.25 Lakh*
1050,Hyundai,Verna,1.6 VTVT SX,2016,"73,275 Kms",Petrol,1st Owner,Banglore,"₹ 6,73,500"
1051,Honda,Jazz,1.2 S i VTEC,2015,"29,107 Kms",Petrol,1st Owner,Banglore,"₹ 5,31,000"
1052,Hyundai,i20,1.2 Sportz,2012,"60,000 kms",Petrol,Second Owner,Banglore,3.2 Lakh*
1053,Maruti,Alto,LXi,2010,"43,070 Kms",Petrol,1st Owner,Banglore,"₹ 2,29,500"
1054,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2017,"30,000 kms",Petrol,First Owner,Banglore,5.5 Lakh*
1055,Hyundai,Creta,1.6 VTVT SX Plus,2017,"65,000 kms",Petrol,First Owner,Banglore,11.5 Lakh*
1056,Mercedes-Benz,E-Class,E 250 Elegance,2011,"1,00,000 kms",Petrol,Third Owner,Banglore,8 Lakh*
1057,Hyundai,Verna,CRDi ABS,2008,"71,000 kms",Diesel,Second Owner,Banglore,3.5 Lakh*
1058,Toyota,Innova,2.5 V Diesel 8-seater,2009,"1,72,353 kms",Diesel,First Owner,Banglore,7.5 Lakh*
1059,Hyundai,Creta,1.6 SX Option,2019,"19,965 kms",Petrol,First Owner,Banglore,14.45 Lakh*
1060,Maruti,Swift,Dzire AMT ZXI Plus,2018,"11,730 kms",Petrol,First Owner,Banglore,7.99 Lakh*
1061,Hyundai,Creta,1.6 CRDi SX,2019,"16,000 kms",Diesel,First Owner,Banglore,14.85 Lakh*
1062,Audi,Q5,3.0 TDI,2010,"1,06,437 kms",Diesel,Third Owner,Banglore,13.7 Lakh*
1063,Hyundai,Accent,GLE,2010,"72,000 kms",Petrol,First Owner,Banglore,2.45 Lakh*
1064,Maruti,Swift,ZXI,2018,"56,000 kms",Petrol,First Owner,Banglore,7.25 Lakh*
1065,Datsun,GO,T Option,2016,"51,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
1066,Mercedes-Benz,C-Class,C 220 CDI Style,2017,"47,000 kms",Diesel,First Owner,Banglore,32.5 Lakh*
1067,Maruti,Baleno,Alpha,2020,"17,000 kms",Petrol,First Owner,Banglore,8.2 Lakh*
1068,Hyundai,Santro,Xing XP,2007,"1,00,000 kms",Petrol,First Owner,Banglore,2 Lakh*
1069,Mahindra,XUV500,W8 2WD,2012,"90,000 kms",Diesel,Second Owner,Banglore,8 Lakh*
1070,Jaguar,XF,3.0 Litre S Premium Luxury,2015,"38,000 kms",Diesel,First Owner,Banglore,27.5 Lakh*
1071,BMW,7,Series 730Ld,2010,"78,000 kms",Diesel,Second Owner,Banglore,14.5 Lakh*
1072,Volvo,XC,90 D5 R-Design,2017,"80,000 kms",Diesel,Second Owner,Banglore,49 Lakh*
1073,Honda,City,V AT,2012,"95,668 kms",Petrol,First Owner,Banglore,6.35 Lakh*
1074,Renault,Lodgy,Stepway 110PS RXZ 8S,2015,"53,000 kms",Diesel,First Owner,Banglore,5.75 Lakh*
1075,Mahindra,Ssangyong,Rexton RX7,2013,"70,000 kms",Diesel,Second Owner,Banglore,9.7 Lakh*
1076,Audi,Q3,35 TDI Quattro Premium Plus,2018,"22,000 kms",Diesel,First Owner,Banglore,32.25 Lakh*
1077,Hyundai,Verna,CRDi SX,2010,"83,000 kms",Diesel,Second Owner,Banglore,3.09 Lakh*
1078,Hyundai,Grand,i10 Asta Option,2017,"35,000 kms",Petrol,First Owner,Banglore,6.25 Lakh*
1079,Hyundai,Grand,i10 1.2 CRDi Sportz,2017,"70,000 kms",Diesel,First Owner,Banglore,5.6 Lakh*
1080,BMW,1,Series 116i,2013,"39,000 kms",Petrol,First Owner,Banglore,12.75 Lakh*
1081,Maruti,Baleno,Delta Automatic,2016,"34,991 kms",Petrol,First Owner,Banglore,6.65 Lakh*
1082,Land,Rover,Discovery Sport TD4 HSE 7S,2015,"1,40,779 kms",Diesel,First Owner,Banglore,33 Lakh*
1083,BMW,5,Series 520d Luxury Line,2017,"32,814 kms",Diesel,First Owner,Banglore,43.5 Lakh*
1084,Renault,Triber,RXZ BSIV,2019,"14,292 kms",Petrol,First Owner,Banglore,7.45 Lakh*
1085,Hyundai,i10,Sportz AT,2010,"75,000 kms",Petrol,Second Owner,Banglore,3.5 Lakh*
1086,Volkswagen,Polo,1.2 MPI Comfortline,2016,"51,000 kms",Petrol,First Owner,Banglore,6.25 Lakh*
1087,Datsun,RediGO,AMT 1.0 T Option,2018,"27,000 kms",Petrol,First Owner,Banglore,3.65 Lakh*
1088,Skoda,Octavia,1.8 TSI AT Style Plus,2016,"56,000 kms",Petrol,First Owner,Banglore,15.95 Lakh*
1089,Hyundai,Grand,Sportz,2017,"21,163 Kms",Petrol,1st Owner,Banglore,"₹ 5,42,500"
1090,Mahindra,KUV100,NXT D75 K4 Plus 5Str,2017,"1,00,000 kms",Diesel,First Owner,Banglore,3.1 Lakh*
1091,Hyundai,i10,Magna 1.1L,2015,"48,914 Kms",Petrol,1st Owner,Banglore,"₹ 4,02,500"
1092,Hyundai,i10,Magna,2008,"79,319 Kms",Petrol,2nd Owner,Banglore,"₹ 2,65,000"
1093,Ford,Fiesta,1.4 Duratec ZXI,2006,"90,000 kms",Petrol,Third Owner,Banglore,1.4 Lakh*
1094,Hyundai,i10,Asta 1.2,2008,"62,500 Kms",Petrol,1st Owner,Banglore,"₹ 2,94,500"
1095,Hyundai,i20,Sportz Option 1.2,2014,"51,000 kms",Petrol,Second Owner,Banglore,5.15 Lakh*
1096,Tata,Safari,2005-2017 Dicor GX 4X2 BS IV,2011,"76,000 kms",Diesel,Second Owner,Banglore,5.85 Lakh*
1097,Land,Rover,Range Rover 3.0 Vogue,2013,"72,000 kms",Diesel,First Owner,Banglore,92 Lakh*
1098,Toyota,Innova,2.5 G (Diesel) 7 Seater,2007,"1,68,000 kms",Diesel,Second Owner,Banglore,5.45 Lakh*
1099,Volkswagen,Ameo,1.5 TDI Highline AT,2016,"41,189 kms",Diesel,First Owner,Banglore,6.95 Lakh*
1100,Volkswagen,Polo,GT TSI,2014,"63,000 kms",Petrol,First Owner,Banglore,6.45 Lakh*
